category_id,category_name,same_group,gid,path,cite_gid,cite_path,category,apply/cite
1,001_charcter,001_L,1000520602,../data/input/crop_train_apply_images/1000520602/1000520602.jpg,1000102095,../data/input/crop_train_cite_images/1000102095/1000102095.jpg,2,apply
1,001_charcter,001_L,1000684823,../data/input/crop_train_apply_images/1000684823/1000684823.jpg,1000195046,../data/input/crop_train_cite_images/1000195046/1000195046.jpg,4,apply
1,001_charcter,001_M,1000301403,../data/input/crop_train_apply_images/1000301403/1000301403.jpg,1000600819,../data/input/crop_train_cite_images/1000600819/1000600819.jpg,3,apply
1,001_charcter,001_M,1000711122,../data/input/crop_train_apply_images/1000711122/1000711122.jpg,1000600819,../data/input/crop_train_cite_images/1000600819/1000600819.jpg,3,apply
1,001_charcter,001_N,1000417913,../data/input/crop_train_apply_images/1000417913/1000417913.jpg,1000646315,../data/input/crop_train_cite_images/1000646315/1000646315.jpg,2,apply
1,001_charcter,001_N,1000489125,../data/input/crop_train_apply_images/1000489125/1000489125.jpg,1000121781,../data/input/crop_train_cite_images/1000121781/1000121781.jpg,2,apply
1,001_charcter,001_N,1000764167,../data/input/crop_train_apply_images/1000764167/1000764167.jpg,1000218535,../data/input/crop_train_cite_images/1000218535/1000218535.jpg,2,apply
1,001_charcter,001_NA,1000001236,../data/input/crop_train_apply_images/1000001236/1000001236.jpg,1000175700,../data/input/crop_train_cite_images/1000175700/1000175700.jpg,3,apply
1,001_charcter,001_NB,1000008260,../data/input/crop_train_apply_images/1000008260/1000008260.jpg,1000753849,../data/input/crop_train_cite_images/1000753849/1000753849.jpg,3,apply
1,001_charcter,001_NC,1000013868,../data/input/crop_train_apply_images/1000013868/1000013868.jpg,1000434798,../data/input/crop_train_cite_images/1000434798/1000434798.jpg,4,apply
1,001_charcter,001_ND,1000019192,../data/input/crop_train_apply_images/1000019192/1000019192.jpg,1000256120,../data/input/crop_train_cite_images/1000256120/1000256120.jpg,4,apply
1,001_charcter,001_NE,1000019947,../data/input/crop_train_apply_images/1000019947/1000019947.jpg,1000067823,../data/input/crop_train_cite_images/1000067823/1000067823.jpg,2,apply
1,001_charcter,001_NF,1000056132,../data/input/crop_train_apply_images/1000056132/1000056132.jpg,1000385284,../data/input/crop_train_cite_images/1000385284/1000385284.jpg,2,apply
1,001_charcter,001_NG,1000078601,../data/input/crop_train_apply_images/1000078601/1000078601.jpg,1000411163,../data/input/crop_train_cite_images/1000411163/1000411163.jpg,2,apply
1,001_charcter,001_NH,1000096189,../data/input/crop_train_apply_images/1000096189/1000096189.jpg,1000313758,../data/input/crop_train_cite_images/1000313758/1000313758.jpg,3,apply
1,001_charcter,001_NI,1000112680,../data/input/crop_train_apply_images/1000112680/1000112680.jpg,1000818267,../data/input/crop_train_cite_images/1000818267/1000818267.jpg,5,apply
1,001_charcter,001_NJ,1000131458,../data/input/crop_train_apply_images/1000131458/1000131458.jpg,1000855413,../data/input/crop_train_cite_images/1000855413/1000855413.jpg,2,apply
1,001_charcter,001_NK,1000139208,../data/input/crop_train_apply_images/1000139208/1000139208.jpg,1000508291,../data/input/crop_train_cite_images/1000508291/1000508291.jpg,2,apply
1,001_charcter,001_NL,1000159950,../data/input/crop_train_apply_images/1000159950/1000159950.jpg,1000621706,../data/input/crop_train_cite_images/1000621706/1000621706.jpg,4,apply
1,001_charcter,001_NM,1000179836,../data/input/crop_train_apply_images/1000179836/1000179836.jpg,1000697956,../data/input/crop_train_cite_images/1000697956/1000697956.jpg,4,apply
1,001_charcter,001_NN,1000194111,../data/input/crop_train_apply_images/1000194111/1000194111.jpg,1000462447,../data/input/crop_train_cite_images/1000462447/1000462447.jpg,2,apply
1,001_charcter,001_NO,1000199094,../data/input/crop_train_apply_images/1000199094/1000199094.jpg,1000664019,../data/input/crop_train_cite_images/1000664019/1000664019.jpg,2,apply
1,001_charcter,001_NP,1000221153,../data/input/crop_train_apply_images/1000221153/1000221153.jpg,1000701035,../data/input/crop_train_cite_images/1000701035/1000701035.jpg,3,apply
1,001_charcter,001_NQ,1000227713,../data/input/crop_train_apply_images/1000227713/1000227713.jpg,1000180556,../data/input/crop_train_cite_images/1000180556/1000180556.jpg,3,apply
1,001_charcter,001_NR,1000244275,../data/input/crop_train_apply_images/1000244275/1000244275.jpg,1000397373,../data/input/crop_train_cite_images/1000397373/1000397373.jpg,2,apply
1,001_charcter,001_NS,1000245743,../data/input/crop_train_apply_images/1000245743/1000245743.jpg,1000807971,../data/input/crop_train_cite_images/1000807971/1000807971.jpg,3,apply
1,001_charcter,001_NT,1000257225,../data/input/crop_train_apply_images/1000257225/1000257225.jpg,1000639737,../data/input/crop_train_cite_images/1000639737/1000639737.jpg,3,apply
1,001_charcter,001_NU,1000271186,../data/input/crop_train_apply_images/1000271186/1000271186.jpg,1000558009,../data/input/crop_train_cite_images/1000558009/1000558009.jpg,3,apply
1,001_charcter,001_NV,1000280750,../data/input/crop_train_apply_images/1000280750/1000280750.jpg,1000290709,../data/input/crop_train_cite_images/1000290709/1000290709.jpg,2,apply
1,001_charcter,001_NW,1000281604,../data/input/crop_train_apply_images/1000281604/1000281604.jpg,1000443673,../data/input/crop_train_cite_images/1000443673/1000443673.jpg,4,apply
1,001_charcter,001_NX,1000281643,../data/input/crop_train_apply_images/1000281643/1000281643.jpg,1000256862,../data/input/crop_train_cite_images/1000256862/1000256862.jpg,3,apply
1,001_charcter,001_NY,1000284677,../data/input/crop_train_apply_images/1000284677/1000284677.jpg,1000826517,../data/input/crop_train_cite_images/1000826517/1000826517.jpg,5,apply
1,001_charcter,001_NZ,1000309387,../data/input/crop_train_apply_images/1000309387/1000309387.jpg,1000051227,../data/input/crop_train_cite_images/1000051227/1000051227.jpg,4,apply
1,001_charcter,001_NAA,1000315629,../data/input/crop_train_apply_images/1000315629/1000315629.jpg,1000596928,../data/input/crop_train_cite_images/1000596928/1000596928.jpg,3,apply
1,001_charcter,001_NAB,1000318740,../data/input/crop_train_apply_images/1000318740/1000318740.jpg,1000146959,../data/input/crop_train_cite_images/1000146959/1000146959.jpg,2,apply
1,001_charcter,001_NAC,1000333403,../data/input/crop_train_apply_images/1000333403/1000333403.jpg,1000242419,../data/input/crop_train_cite_images/1000242419/1000242419.jpg,2,apply
1,001_charcter,001_NAD,1000347883,../data/input/crop_train_apply_images/1000347883/1000347883.jpg,1000102805,../data/input/crop_train_cite_images/1000102805/1000102805.jpg,3,apply
1,001_charcter,001_NAE,1000366354,../data/input/crop_train_apply_images/1000366354/1000366354.jpg,1000766997,../data/input/crop_train_cite_images/1000766997/1000766997.jpg,4,apply
1,001_charcter,001_NAF,1000389978,../data/input/crop_train_apply_images/1000389978/1000389978.jpg,1000076738,../data/input/crop_train_cite_images/1000076738/1000076738.jpg,3,apply
1,001_charcter,001_NAG,1000440761,../data/input/crop_train_apply_images/1000440761/1000440761.jpg,1000133081,../data/input/crop_train_cite_images/1000133081/1000133081.jpg,3,apply
1,001_charcter,001_NAH,1000440768,../data/input/crop_train_apply_images/1000440768/1000440768.jpg,1000605623,../data/input/crop_train_cite_images/1000605623/1000605623.jpg,2,apply
1,001_charcter,001_NAI,1000452385,../data/input/crop_train_apply_images/1000452385/1000452385.jpg,1000695738,../data/input/crop_train_cite_images/1000695738/1000695738.jpg,2,apply
1,001_charcter,001_NAJ,1000468915,../data/input/crop_train_apply_images/1000468915/1000468915.jpg,1000548693,../data/input/crop_train_cite_images/1000548693/1000548693.jpg,3,apply
1,001_charcter,001_NAK,1000505155,../data/input/crop_train_apply_images/1000505155/1000505155.jpg,1000659354,../data/input/crop_train_cite_images/1000659354/1000659354.jpg,2,apply
1,001_charcter,001_NAL,1000526505,../data/input/crop_train_apply_images/1000526505/1000526505.jpg,1000258023,../data/input/crop_train_cite_images/1000258023/1000258023.jpg,3,apply
1,001_charcter,001_NAM,1000530884,../data/input/crop_train_apply_images/1000530884/1000530884.jpg,1000784285,../data/input/crop_train_cite_images/1000784285/1000784285.jpg,2,apply
1,001_charcter,001_NAN,1000533229,../data/input/crop_train_apply_images/1000533229/1000533229.jpg,1000018157,../data/input/crop_train_cite_images/1000018157/1000018157.jpg,2,apply
1,001_charcter,001_NAO,1000540589,../data/input/crop_train_apply_images/1000540589/1000540589.jpg,1000122078,../data/input/crop_train_cite_images/1000122078/1000122078.jpg,3,apply
1,001_charcter,001_NAP,1000570867,../data/input/crop_train_apply_images/1000570867/1000570867.jpg,1000074638,../data/input/crop_train_cite_images/1000074638/1000074638.jpg,2,apply
1,001_charcter,001_NAQ,1000585262,../data/input/crop_train_apply_images/1000585262/1000585262.jpg,1000060620,../data/input/crop_train_cite_images/1000060620/1000060620.jpg,2,apply
1,001_charcter,001_NAR,1000587935,../data/input/crop_train_apply_images/1000587935/1000587935.jpg,1000395297,../data/input/crop_train_cite_images/1000395297/1000395297.jpg,4,apply
1,001_charcter,001_NAS,1000590909,../data/input/crop_train_apply_images/1000590909/1000590909.jpg,1000794381,../data/input/crop_train_cite_images/1000794381/1000794381.jpg,2,apply
1,001_charcter,001_NAT,1000622205,../data/input/crop_train_apply_images/1000622205/1000622205.jpg,1000182870,../data/input/crop_train_cite_images/1000182870/1000182870.jpg,2,apply
1,001_charcter,001_NAU,1000625915,../data/input/crop_train_apply_images/1000625915/1000625915.jpg,1000532403,../data/input/crop_train_cite_images/1000532403/1000532403.jpg,4,apply
1,001_charcter,001_NAV,1000628173,../data/input/crop_train_apply_images/1000628173/1000628173.jpg,1000118237,../data/input/crop_train_cite_images/1000118237/1000118237.jpg,2,apply
1,001_charcter,001_NAW,1000643338,../data/input/crop_train_apply_images/1000643338/1000643338.jpg,1000269303,../data/input/crop_train_cite_images/1000269303/1000269303.jpg,2,apply
1,001_charcter,001_NAX,1000647447,../data/input/crop_train_apply_images/1000647447/1000647447.jpg,1000102805,../data/input/crop_train_cite_images/1000102805/1000102805.jpg,3,apply
1,001_charcter,001_NAY,1000656820,../data/input/crop_train_apply_images/1000656820/1000656820.jpg,1000648320,../data/input/crop_train_cite_images/1000648320/1000648320.jpg,2,apply
1,001_charcter,001_NAZ,1000657969,../data/input/crop_train_apply_images/1000657969/1000657969.jpg,1000180197,../data/input/crop_train_cite_images/1000180197/1000180197.jpg,3,apply
1,001_charcter,001_NBA,1000664978,../data/input/crop_train_apply_images/1000664978/1000664978.jpg,1000324348,../data/input/crop_train_cite_images/1000324348/1000324348.jpg,3,apply
1,001_charcter,001_NBB,1000676668,../data/input/crop_train_apply_images/1000676668/1000676668.jpg,1000126216,../data/input/crop_train_cite_images/1000126216/1000126216.jpg,3,apply
1,001_charcter,001_NBC,1000686613,../data/input/crop_train_apply_images/1000686613/1000686613.jpg,1000632422,../data/input/crop_train_cite_images/1000632422/1000632422.jpg,4,apply
1,001_charcter,001_NBD,1000694012,../data/input/crop_train_apply_images/1000694012/1000694012.jpg,1000621460,../data/input/crop_train_cite_images/1000621460/1000621460.jpg,3,apply
1,001_charcter,001_NBE,1000695729,../data/input/crop_train_apply_images/1000695729/1000695729.jpg,1000751795,../data/input/crop_train_cite_images/1000751795/1000751795.jpg,2,apply
1,001_charcter,001_NBF,1000724803,../data/input/crop_train_apply_images/1000724803/1000724803.jpg,1000739575,../data/input/crop_train_cite_images/1000739575/1000739575.jpg,2,apply
1,001_charcter,001_NBG,1000779379,../data/input/crop_train_apply_images/1000779379/1000779379.jpg,1000184676,../data/input/crop_train_cite_images/1000184676/1000184676.jpg,2,apply
1,001_charcter,001_NBH,1000783638,../data/input/crop_train_apply_images/1000783638/1000783638.jpg,1000165987,../data/input/crop_train_cite_images/1000165987/1000165987.jpg,3,apply
1,001_charcter,001_NBI,1000797448,../data/input/crop_train_apply_images/1000797448/1000797448.jpg,1000033672,../data/input/crop_train_cite_images/1000033672/1000033672.jpg,2,apply
1,001_charcter,001_NBJ,1000803711,../data/input/crop_train_apply_images/1000803711/1000803711.jpg,1000587626,../data/input/crop_train_cite_images/1000587626/1000587626.jpg,3,apply
1,001_charcter,001_NBK,1000823997,../data/input/crop_train_apply_images/1000823997/1000823997.jpg,1000261710,../data/input/crop_train_cite_images/1000261710/1000261710.jpg,4,apply
1,001_charcter,001_NBL,1000827764,../data/input/crop_train_apply_images/1000827764/1000827764.jpg,1000808429,../data/input/crop_train_cite_images/1000808429/1000808429.jpg,2,apply
1,001_charcter,001_NBM,1000835507,../data/input/crop_train_apply_images/1000835507/1000835507.jpg,1000120533,../data/input/crop_train_cite_images/1000120533/1000120533.jpg,3,apply
1,001_charcter,001_NBN,1000857579,../data/input/crop_train_apply_images/1000857579/1000857579.jpg,1000314955,../data/input/crop_train_cite_images/1000314955/1000314955.jpg,3,apply
2,002_kewpie_mayo,002_A,1000005708,../data/input/crop_train_apply_images/1000005708/1000005708.jpg,1000683135,../data/input/crop_train_cite_images/1000683135/1000683135.jpg,2,apply
2,002_kewpie_mayo,002_A,1000020032,../data/input/crop_train_apply_images/1000020032/1000020032.jpg,1000405519,../data/input/crop_train_cite_images/1000405519/1000405519.jpg,2,apply
2,002_kewpie_mayo,002_A,1000079457,../data/input/crop_train_apply_images/1000079457/1000079457.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,3,apply
2,002_kewpie_mayo,002_A,1000082374,../data/input/crop_train_apply_images/1000082374/1000082374.jpg,1000378899,../data/input/crop_train_cite_images/1000378899/1000378899.jpg,2,apply
2,002_kewpie_mayo,002_A,1000154079,../data/input/crop_train_apply_images/1000154079/1000154079.jpg,1000446127,../data/input/crop_train_cite_images/1000446127/1000446127.jpg,5,apply
2,002_kewpie_mayo,002_A,1000226657,../data/input/crop_train_apply_images/1000226657/1000226657.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,2,apply
2,002_kewpie_mayo,002_A,1000282481,../data/input/crop_train_apply_images/1000282481/1000282481.jpg,1000240127,../data/input/crop_train_cite_images/1000240127/1000240127.jpg,2,apply
2,002_kewpie_mayo,002_A,1000334433,../data/input/crop_train_apply_images/1000334433/1000334433.jpg,1000240127,../data/input/crop_train_cite_images/1000240127/1000240127.jpg,2,apply
2,002_kewpie_mayo,002_A,1000405217,../data/input/crop_train_apply_images/1000405217/1000405217.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,3,apply
2,002_kewpie_mayo,002_A,1000419303,../data/input/crop_train_apply_images/1000419303/1000419303.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,3,apply
2,002_kewpie_mayo,002_A,1000421123,../data/input/crop_train_apply_images/1000421123/1000421123.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,3,apply
2,002_kewpie_mayo,002_A,1000470297,../data/input/crop_train_apply_images/1000470297/1000470297.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,3,apply
2,002_kewpie_mayo,002_A,1000486264,../data/input/crop_train_apply_images/1000486264/1000486264.jpg,1000378899,../data/input/crop_train_cite_images/1000378899/1000378899.jpg,3,apply
2,002_kewpie_mayo,002_A,1000519018,../data/input/crop_train_apply_images/1000519018/1000519018.jpg,1000378899,../data/input/crop_train_cite_images/1000378899/1000378899.jpg,2,apply
2,002_kewpie_mayo,002_A,1000528417,../data/input/crop_train_apply_images/1000528417/1000528417.jpg,1000683135,../data/input/crop_train_cite_images/1000683135/1000683135.jpg,2,apply
2,002_kewpie_mayo,002_A,1000539683,../data/input/crop_train_apply_images/1000539683/1000539683.jpg,1000683135,../data/input/crop_train_cite_images/1000683135/1000683135.jpg,3,apply
2,002_kewpie_mayo,002_A,1000548323,../data/input/crop_train_apply_images/1000548323/1000548323.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,2,apply
2,002_kewpie_mayo,002_A,1000549122,../data/input/crop_train_apply_images/1000549122/1000549122.jpg,1000683135,../data/input/crop_train_cite_images/1000683135/1000683135.jpg,3,apply
2,002_kewpie_mayo,002_A,1000582317,../data/input/crop_train_apply_images/1000582317/1000582317.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,3,apply
2,002_kewpie_mayo,002_A,1000604336,../data/input/crop_train_apply_images/1000604336/1000604336.jpg,1000405519,../data/input/crop_train_cite_images/1000405519/1000405519.jpg,2,apply
2,002_kewpie_mayo,002_A,1000626940,../data/input/crop_train_apply_images/1000626940/1000626940.jpg,1000683135,../data/input/crop_train_cite_images/1000683135/1000683135.jpg,2,apply
2,002_kewpie_mayo,002_A,1000641639,../data/input/crop_train_apply_images/1000641639/1000641639.jpg,1000812185,../data/input/crop_train_cite_images/1000812185/1000812185.jpg,2,apply
2,002_kewpie_mayo,002_A,1000687929,../data/input/crop_train_apply_images/1000687929/1000687929.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,3,apply
2,002_kewpie_mayo,002_A,1000713772,../data/input/crop_train_apply_images/1000713772/1000713772.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,2,apply
2,002_kewpie_mayo,002_A,1000734619,../data/input/crop_train_apply_images/1000734619/1000734619.jpg,1000683135,../data/input/crop_train_cite_images/1000683135/1000683135.jpg,3,apply
2,002_kewpie_mayo,002_A,1000761428,../data/input/crop_train_apply_images/1000761428/1000761428.jpg,1000683135,../data/input/crop_train_cite_images/1000683135/1000683135.jpg,3,apply
2,002_kewpie_mayo,002_A,1000768270,../data/input/crop_train_apply_images/1000768270/1000768270.jpg,1000683135,../data/input/crop_train_cite_images/1000683135/1000683135.jpg,3,apply
2,002_kewpie_mayo,002_A,1000802581,../data/input/crop_train_apply_images/1000802581/1000802581.jpg,1000130621,../data/input/crop_train_cite_images/1000130621/1000130621.jpg,3,apply
2,002_kewpie_mayo,002_A,1000818727,../data/input/crop_train_apply_images/1000818727/1000818727.jpg,1000378899,../data/input/crop_train_cite_images/1000378899/1000378899.jpg,2,apply
2,002_kewpie_mayo,002_A,1000840030,../data/input/crop_train_apply_images/1000840030/1000840030.jpg,1000405519,../data/input/crop_train_cite_images/1000405519/1000405519.jpg,2,apply
2,002_kewpie_mayo,002_A,1000853096,../data/input/crop_train_apply_images/1000853096/1000853096.jpg,1000395429,../data/input/crop_train_cite_images/1000395429/1000395429.jpg,2,apply
3,003_traiangle,003_A,1000360320,../data/input/crop_train_apply_images/1000360320/1000360320.jpg,1000215571,../data/input/crop_train_cite_images/1000215571/1000215571.jpg,2,apply
3,003_traiangle,003_A,1000557807,../data/input/crop_train_apply_images/1000557807/1000557807.jpg,1000268850,../data/input/crop_train_cite_images/1000268850/1000268850.jpg,2,apply
3,003_traiangle,003_B,1000179373,../data/input/crop_train_apply_images/1000179373/1000179373.jpg,1000670732,../data/input/crop_train_cite_images/1000670732/1000670732.jpg,5,apply
3,003_traiangle,003_B,1000241101,../data/input/crop_train_apply_images/1000241101/1000241101.jpg,1000756056,../data/input/crop_train_cite_images/1000756056/1000756056.jpg,4,apply
3,003_traiangle,003_B,1000287362,../data/input/crop_train_apply_images/1000287362/1000287362.jpg,1000418701,../data/input/crop_train_cite_images/1000418701/1000418701.jpg,4,apply
3,003_traiangle,003_B,1000328372,../data/input/crop_train_apply_images/1000328372/1000328372.jpg,1000548775,../data/input/crop_train_cite_images/1000548775/1000548775.jpg,3,apply
3,003_traiangle,003_C,1000310265,../data/input/crop_train_apply_images/1000310265/1000310265.jpg,1000446424,../data/input/crop_train_cite_images/1000446424/1000446424.jpg,2,apply
3,003_traiangle,003_C,1000704454,../data/input/crop_train_apply_images/1000704454/1000704454.jpg,1000816674,../data/input/crop_train_cite_images/1000816674/1000816674.jpg,5,apply
3,003_traiangle,003_C,1000783992,../data/input/crop_train_apply_images/1000783992/1000783992.jpg,1000816674,../data/input/crop_train_cite_images/1000816674/1000816674.jpg,5,apply
3,003_traiangle,003_D,1000023921,../data/input/crop_train_apply_images/1000023921/1000023921.jpg,1000206716,../data/input/crop_train_cite_images/1000206716/1000206716.jpg,3,apply
3,003_traiangle,003_D,1000179431,../data/input/crop_train_apply_images/1000179431/1000179431.jpg,1000098153,../data/input/crop_train_cite_images/1000098153/1000098153.jpg,2,apply
3,003_traiangle,003_D,1000267719,../data/input/crop_train_apply_images/1000267719/1000267719.jpg,1000440611,../data/input/crop_train_cite_images/1000440611/1000440611.jpg,3,apply
3,003_traiangle,003_D,1000290599,../data/input/crop_train_apply_images/1000290599/1000290599.jpg,1000722527,../data/input/crop_train_cite_images/1000722527/1000722527.jpg,3,apply
3,003_traiangle,003_E,1000226191,../data/input/crop_train_apply_images/1000226191/1000226191.jpg,1000377847,../data/input/crop_train_cite_images/1000377847/1000377847.jpg,4,apply
