gid,path,cite_gid,cite_path,category,same_group,label
1000705215,1000705215/1000705215.jpg,1000627155,1000627155/1000627155.jpg,2,004_A,104
1000260755,1000260755/1000260755.jpg,1000697488,1000697488/1000697488.jpg,3,158_A,846
1000657233,1000657233/1000657233.jpg,1000574763,1000574763/1000574763.jpg,3,005_B,117
1000208505,1000208505/1000208505.jpg,1000849672,1000849672/1000849672.jpg,3,008_C,255
1000310825,1000310825/1000310825.jpg,1000053138,1000053138/1000053138.jpg,3,004_B,105
1000485621,1000485621/1000485621.jpg,1000241626,1000241626/1000241626.jpg,3,079_A,634
1000500897,1000500897/1000500897.jpg,1000533072,1000533072/1000533072.jpg,2,004_NC,115
1000423680,1000423680/1000423680.jpg,1000032475,1000032475/1000032475.jpg,4,164_NE,861
1000247406,1000247406/1000247406.jpg,1000845243,1000845243/1000845243.jpg,2,136_B,754
1000096510,1000096510/1000096510.jpg,1000130786,1000130786/1000130786.jpg,3,014_E,345
1000003266,1000003266/1000003266.jpg,1000331507,1000331507/1000331507.jpg,2,004_A,104
1000299410,1000299410/1000299410.jpg,1000374958,1000374958/1000374958.jpg,2,020_D,413
1000008818,1000008818/1000008818.jpg,1000163637,1000163637/1000163637.jpg,2,004_A,104
1000186487,1000186487/1000186487.jpg,1000541947,1000541947/1000541947.jpg,3,121_A,705
1000366354,1000366354/1000366354.jpg,1000766997,1000766997/1000766997.jpg,4,001_NAE,24
1000265064,1000265064/1000265064.jpg,1000340220,1000340220/1000340220.jpg,2,015_NB,362
1000347310,1000347310/1000347310.jpg,1000326723,1000326723/1000326723.jpg,2,024_E,450
1000023921,1000023921/1000023921.jpg,1000206716,1000206716/1000206716.jpg,3,003_D,85
1000277425,1000277425/1000277425.jpg,1000594118,1000594118/1000594118.jpg,3,145_D,799
1000045809,1000045809/1000045809.jpg,1000560970,1000560970/1000560970.jpg,2,032_NA,480
1000078711,1000078711/1000078711.jpg,1000199084,1000199084/1000199084.jpg,3,025_B,455
1000684823,1000684823/1000684823.jpg,1000195046,1000195046/1000195046.jpg,4,001_L,16
1000747352,1000747352/1000747352.jpg,1000401998,1000401998/1000401998.jpg,4,007_I,176
1000036710,1000036710/1000036710.jpg,1000728076,1000728076/1000728076.jpg,5,008_C,255
1000151025,1000151025/1000151025.jpg,1000253251,1000253251/1000253251.jpg,2,083_A,642
1000370362,1000370362/1000370362.jpg,1000842078,1000842078/1000842078.jpg,3,013_K,314
1000112318,1000112318/1000112318.jpg,1000497390,1000497390/1000497390.jpg,2,004_A,104
1000400478,1000400478/1000400478.jpg,1000600383,1000600383/1000600383.jpg,2,001_G,11
1000617403,1000617403/1000617403.jpg,1000703377,1000703377/1000703377.jpg,3,010_NC,285
1000179373,1000179373/1000179373.jpg,1000670732,1000670732/1000670732.jpg,5,003_B,83
1000689115,1000689115/1000689115.jpg,1000292460,1000292460/1000292460.jpg,3,018_K,403
1000395232,1000395232/1000395232.jpg,1000671277,1000671277/1000671277.jpg,5,008_B,254
1000424627,1000424627/1000424627.jpg,1000274102,1000274102/1000274102.jpg,3,053_A,551
1000657860,1000657860/1000657860.jpg,1000768947,1000768947/1000768947.jpg,2,081_C,639
1000263284,1000263284/1000263284.jpg,1000834493,1000834493/1000834493.jpg,2,013_NJ,326
1000384591,1000384591/1000384591.jpg,1000560483,1000560483/1000560483.jpg,3,015_NC,363
1000148089,1000148089/1000148089.jpg,1000139516,1000139516/1000139516.jpg,3,013_NG,323
1000659548,1000659548/1000659548.jpg,1000800762,1000800762/1000800762.jpg,2,104_B,677
1000590909,1000590909/1000590909.jpg,1000794381,1000794381/1000794381.jpg,2,001_NAS,36
1000199026,1000199026/1000199026.jpg,1000243506,1000243506/1000243506.jpg,4,013_M,316
1000408521,1000408521/1000408521.jpg,1000497390,1000497390/1000497390.jpg,3,004_A,104
1000607979,1000607979/1000607979.jpg,1000115597,1000115597/1000115597.jpg,2,007_H,175
1000570545,1000570545/1000570545.jpg,1000851960,1000851960/1000851960.jpg,4,156_A,844
1000665337,1000665337/1000665337.jpg,1000458042,1000458042/1000458042.jpg,3,020_B,411
1000802408,1000802408/1000802408.jpg,1000402234,1000402234/1000402234.jpg,3,036_C,500
1000041999,1000041999/1000041999.jpg,1000274363,1000274363/1000274363.jpg,3,007_AA,152
1000019947,1000019947/1000019947.jpg,1000067823,1000067823/1000067823.jpg,2,001_NE,59
1000514672,1000514672/1000514672.jpg,1000099031,1000099031/1000099031.jpg,3,007_AP,167
1000221965,1000221965/1000221965.jpg,1000230538,1000230538/1000230538.jpg,2,032_B,479
1000801821,1000801821/1000801821.jpg,1000613497,1000613497/1000613497.jpg,2,013_NY,340
1000801995,1000801995/1000801995.jpg,1000111523,1000111523/1000111523.jpg,2,016_I,374
1000359200,1000359200/1000359200.jpg,1000189980,1000189980/1000189980.jpg,3,104_A,676
1000134330,1000134330/1000134330.jpg,1000643180,1000643180/1000643180.jpg,2,145_C,798
1000268159,1000268159/1000268159.jpg,1000492803,1000492803/1000492803.jpg,3,041_A,522
1000031391,1000031391/1000031391.jpg,1000608832,1000608832/1000608832.jpg,2,020_A,410
1000433292,1000433292/1000433292.jpg,1000795037,1000795037/1000795037.jpg,3,129_B,725
1000481687,1000481687/1000481687.jpg,1000555324,1000555324/1000555324.jpg,2,013_F,309
1000855886,1000855886/1000855886.jpg,1000442018,1000442018/1000442018.jpg,5,121_B,706
1000656368,1000656368/1000656368.jpg,1000700753,1000700753/1000700753.jpg,2,081_A,637
1000727524,1000727524/1000727524.jpg,1000759365,1000759365/1000759365.jpg,2,004_A,104
1000731773,1000731773/1000731773.jpg,1000413569,1000413569/1000413569.jpg,3,015_A,352
1000031000,1000031000/1000031000.jpg,1000079492,1000079492/1000079492.jpg,4,112_B,688
1000476801,1000476801/1000476801.jpg,1000368232,1000368232/1000368232.jpg,5,012_C,297
1000853499,1000853499/1000853499.jpg,1000434603,1000434603/1000434603.jpg,3,078_B,632
1000375626,1000375626/1000375626.jpg,1000198727,1000198727/1000198727.jpg,3,009_NF,271
1000022925,1000022925/1000022925.jpg,1000220583,1000220583/1000220583.jpg,2,004_A,104
1000473713,1000473713/1000473713.jpg,1000739266,1000739266/1000739266.jpg,3,126_A,721
1000023901,1000023901/1000023901.jpg,1000394485,1000394485/1000394485.jpg,3,004_A,104
1000045774,1000045774/1000045774.jpg,1000133814,1000133814/1000133814.jpg,2,014_C,343
1000414704,1000414704/1000414704.jpg,1000789721,1000789721/1000789721.jpg,2,076_NC,621
1000365016,1000365016/1000365016.jpg,1000350133,1000350133/1000350133.jpg,3,011_A,287
1000205105,1000205105/1000205105.jpg,1000850237,1000850237/1000850237.jpg,3,011_C,289
1000189511,1000189511/1000189511.jpg,1000386924,1000386924/1000386924.jpg,2,007_K,178
1000175333,1000175333/1000175333.jpg,1000854901,1000854901/1000854901.jpg,3,122_B,711
1000718061,1000718061/1000718061.jpg,1000099378,1000099378/1000099378.jpg,4,008_C,255
1000704867,1000704867/1000704867.jpg,1000017537,1000017537/1000017537.jpg,3,007_AO,166
1000759234,1000759234/1000759234.jpg,1000415840,1000415840/1000415840.jpg,5,007_H,175
1000745668,1000745668/1000745668.jpg,1000538713,1000538713/1000538713.jpg,3,144_I,779
1000405979,1000405979/1000405979.jpg,1000219729,1000219729/1000219729.jpg,2,022_NA,437
1000526505,1000526505/1000526505.jpg,1000258023,1000258023/1000258023.jpg,3,001_NAL,31
1000159424,1000159424/1000159424.jpg,1000071499,1000071499/1000071499.jpg,3,007_K,178
1000597715,1000597715/1000597715.jpg,1000114221,1000114221/1000114221.jpg,2,007_AF,157
1000566098,1000566098/1000566098.jpg,1000043635,1000043635/1000043635.jpg,4,069_NF,603
1000656206,1000656206/1000656206.jpg,1000596427,1000596427/1000596427.jpg,3,007_AG,158
1000389412,1000389412/1000389412.jpg,1000813922,1000813922/1000813922.jpg,3,074_A,612
1000637415,1000637415/1000637415.jpg,1000260501,1000260501/1000260501.jpg,2,042_C,525
1000538978,1000538978/1000538978.jpg,1000309488,1000309488/1000309488.jpg,3,063_B,578
1000233444,1000233444/1000233444.jpg,1000372179,1000372179/1000372179.jpg,3,036_D,501
1000489283,1000489283/1000489283.jpg,1000207609,1000207609/1000207609.jpg,3,144_J,780
1000731263,1000731263/1000731263.jpg,1000027571,1000027571/1000027571.jpg,2,038_C,505
1000644600,1000644600/1000644600.jpg,1000194919,1000194919/1000194919.jpg,2,074_B,613
1000046160,1000046160/1000046160.jpg,1000410415,1000410415/1000410415.jpg,2,100_A,667
1000616733,1000616733/1000616733.jpg,1000807742,1000807742/1000807742.jpg,5,013_C,306
1000439213,1000439213/1000439213.jpg,1000839337,1000839337/1000839337.jpg,5,163_A,851
1000830098,1000830098/1000830098.jpg,1000499172,1000499172/1000499172.jpg,2,007_G,174
1000555905,1000555905/1000555905.jpg,1000735815,1000735815/1000735815.jpg,3,007_AQ,168
1000419534,1000419534/1000419534.jpg,1000460276,1000460276/1000460276.jpg,5,144_G,777
1000613391,1000613391/1000613391.jpg,1000572407,1000572407/1000572407.jpg,2,121_B,706
1000059593,1000059593/1000059593.jpg,1000511635,1000511635/1000511635.jpg,3,020_H,417
1000824535,1000824535/1000824535.jpg,1000423053,1000423053/1000423053.jpg,3,016_C,368
1000846050,1000846050/1000846050.jpg,1000486250,1000486250/1000486250.jpg,2,015_D,355
1000061660,1000061660/1000061660.jpg,1000702035,1000702035/1000702035.jpg,2,036_A,498
1000514814,1000514814/1000514814.jpg,1000519625,1000519625/1000519625.jpg,2,013_E,308
1000431922,1000431922/1000431922.jpg,1000016873,1000016873/1000016873.jpg,2,007_A,151
1000202993,1000202993/1000202993.jpg,1000224151,1000224151/1000224151.jpg,2,021_F,427
1000076996,1000076996/1000076996.jpg,1000675999,1000675999/1000675999.jpg,4,012_D,298
1000226657,1000226657/1000226657.jpg,1000130621,1000130621/1000130621.jpg,2,002_A,81
1000723999,1000723999/1000723999.jpg,1000338871,1000338871/1000338871.jpg,3,080_A,635
1000695322,1000695322/1000695322.jpg,1000070694,1000070694/1000070694.jpg,5,001_D,8
1000800771,1000800771/1000800771.jpg,1000307260,1000307260/1000307260.jpg,3,066_B,587
1000216712,1000216712/1000216712.jpg,1000186967,1000186967/1000186967.jpg,3,039_NB,514
1000000075,1000000075/1000000075.jpg,1000641247,1000641247/1000641247.jpg,4,084_A,644
1000271585,1000271585/1000271585.jpg,1000659374,1000659374/1000659374.jpg,2,129_ND,732
1000013868,1000013868/1000013868.jpg,1000434798,1000434798/1000434798.jpg,4,001_NC,57
1000073112,1000073112/1000073112.jpg,1000136678,1000136678/1000136678.jpg,3,007_I,176
1000491134,1000491134/1000491134.jpg,1000373628,1000373628/1000373628.jpg,3,013_NO,331
1000818013,1000818013/1000818013.jpg,1000055947,1000055947/1000055947.jpg,4,007_NBF,214
1000026209,1000026209/1000026209.jpg,1000243446,1000243446/1000243446.jpg,3,145_NA,804
1000677093,1000677093/1000677093.jpg,1000486775,1000486775/1000486775.jpg,3,007_NAV,203
1000280750,1000280750/1000280750.jpg,1000290709,1000290709/1000290709.jpg,2,001_NV,76
1000827764,1000827764/1000827764.jpg,1000808429,1000808429/1000808429.jpg,2,001_NBL,54
1000699983,1000699983/1000699983.jpg,1000043864,1000043864/1000043864.jpg,2,003_H,89
1000644060,1000644060/1000644060.jpg,1000124211,1000124211/1000124211.jpg,3,016_H,373
1000024250,1000024250/1000024250.jpg,1000035396,1000035396/1000035396.jpg,3,016_F,371
1000528230,1000528230/1000528230.jpg,1000433844,1000433844/1000433844.jpg,3,066_B,587
1000022559,1000022559/1000022559.jpg,1000013302,1000013302/1000013302.jpg,3,073_A,610
1000352560,1000352560/1000352560.jpg,1000217654,1000217654/1000217654.jpg,4,007_NQ,233
1000016118,1000016118/1000016118.jpg,1000501378,1000501378/1000501378.jpg,4,007_NA,182
1000431632,1000431632/1000431632.jpg,1000317567,1000317567/1000317567.jpg,3,018_C,395
1000522215,1000522215/1000522215.jpg,1000501112,1000501112/1000501112.jpg,2,122_D,713
1000800595,1000800595/1000800595.jpg,1000163274,1000163274/1000163274.jpg,2,009_D,264
1000354042,1000354042/1000354042.jpg,1000500943,1000500943/1000500943.jpg,3,012_B,296
1000269582,1000269582/1000269582.jpg,1000211442,1000211442/1000211442.jpg,2,057_NA,563
1000385040,1000385040/1000385040.jpg,1000841924,1000841924/1000841924.jpg,2,035_D,497
1000294406,1000294406/1000294406.jpg,1000856651,1000856651/1000856651.jpg,3,118_B,699
1000054314,1000054314/1000054314.jpg,1000206509,1000206509/1000206509.jpg,3,016_I,374
1000475633,1000475633/1000475633.jpg,1000340272,1000340272/1000340272.jpg,3,014_NC,351
1000500572,1000500572/1000500572.jpg,1000598217,1000598217/1000598217.jpg,2,042_A,523
1000016419,1000016419/1000016419.jpg,1000025776,1000025776/1000025776.jpg,4,008_C,255
1000594031,1000594031/1000594031.jpg,1000855750,1000855750/1000855750.jpg,2,023_D,442
1000446649,1000446649/1000446649.jpg,1000849965,1000849965/1000849965.jpg,4,163_C,853
1000667802,1000667802/1000667802.jpg,1000201586,1000201586/1000201586.jpg,3,059_C,570
1000789298,1000789298/1000789298.jpg,1000454823,1000454823/1000454823.jpg,2,003_H,89
1000571511,1000571511/1000571511.jpg,1000739266,1000739266/1000739266.jpg,3,126_A,721
1000442455,1000442455/1000442455.jpg,1000783835,1000783835/1000783835.jpg,3,003_N,95
1000713458,1000713458/1000713458.jpg,1000713063,1000713063/1000713063.jpg,3,011_D,290
1000718878,1000718878/1000718878.jpg,1000099333,1000099333/1000099333.jpg,3,005_E,120
1000032150,1000032150/1000032150.jpg,1000514856,1000514856/1000514856.jpg,2,078_B,632
1000633127,1000633127/1000633127.jpg,1000042864,1000042864/1000042864.jpg,2,136_C,755
1000615542,1000615542/1000615542.jpg,1000509061,1000509061/1000509061.jpg,5,009_B,262
1000768271,1000768271/1000768271.jpg,1000281382,1000281382/1000281382.jpg,3,155_A,843
1000138959,1000138959/1000138959.jpg,1000831577,1000831577/1000831577.jpg,3,007_I,176
1000666744,1000666744/1000666744.jpg,1000151997,1000151997/1000151997.jpg,3,114_A,692
1000795476,1000795476/1000795476.jpg,1000360200,1000360200/1000360200.jpg,4,144_B,772
1000331035,1000331035/1000331035.jpg,1000273394,1000273394/1000273394.jpg,3,007_AN,165
1000422842,1000422842/1000422842.jpg,1000726096,1000726096/1000726096.jpg,3,069_ND,601
1000019932,1000019932/1000019932.jpg,1000473601,1000473601/1000473601.jpg,4,146_A,812
1000117632,1000117632/1000117632.jpg,1000564769,1000564769/1000564769.jpg,5,145_H,803
1000688680,1000688680/1000688680.jpg,1000590507,1000590507/1000590507.jpg,4,066_B,587
1000833275,1000833275/1000833275.jpg,1000228963,1000228963/1000228963.jpg,3,156_A,844
1000849459,1000849459/1000849459.jpg,1000309575,1000309575/1000309575.jpg,4,004_H,111
1000654401,1000654401/1000654401.jpg,1000675696,1000675696/1000675696.jpg,3,007_I,176
1000083942,1000083942/1000083942.jpg,1000072344,1000072344/1000072344.jpg,2,009_E,265
1000455891,1000455891/1000455891.jpg,1000163209,1000163209/1000163209.jpg,3,122_A,710
1000691146,1000691146/1000691146.jpg,1000008356,1000008356/1000008356.jpg,3,003_J,91
1000424536,1000424536/1000424536.jpg,1000392099,1000392099/1000392099.jpg,2,120_NC,704
1000690543,1000690543/1000690543.jpg,1000605077,1000605077/1000605077.jpg,2,003_NF,101
1000474970,1000474970/1000474970.jpg,1000782975,1000782975/1000782975.jpg,3,039_E,511
1000145820,1000145820/1000145820.jpg,1000541947,1000541947/1000541947.jpg,3,121_A,705
1000834649,1000834649/1000834649.jpg,1000070905,1000070905/1000070905.jpg,3,009_B,262
1000448718,1000448718/1000448718.jpg,1000369465,1000369465/1000369465.jpg,2,129_B,725
1000761129,1000761129/1000761129.jpg,1000778093,1000778093/1000778093.jpg,2,039_E,511
1000600229,1000600229/1000600229.jpg,1000310348,1000310348/1000310348.jpg,2,007_NAP,197
1000247001,1000247001/1000247001.jpg,1000006746,1000006746/1000006746.jpg,3,014_E,345
1000179836,1000179836/1000179836.jpg,1000697956,1000697956/1000697956.jpg,4,001_NM,67
1000745688,1000745688/1000745688.jpg,1000351073,1000351073/1000351073.jpg,2,004_A,104
1000203157,1000203157/1000203157.jpg,1000193716,1000193716/1000193716.jpg,3,024_A,446
1000386329,1000386329/1000386329.jpg,1000732452,1000732452/1000732452.jpg,4,009_B,262
1000237455,1000237455/1000237455.jpg,1000843969,1000843969/1000843969.jpg,2,011_D,290
1000597952,1000597952/1000597952.jpg,1000532807,1000532807/1000532807.jpg,4,013_NR,334
1000020267,1000020267/1000020267.jpg,1000797406,1000797406/1000797406.jpg,3,018_J,402
1000289119,1000289119/1000289119.jpg,1000566323,1000566323/1000566323.jpg,5,008_C,255
1000666393,1000666393/1000666393.jpg,1000133081,1000133081/1000133081.jpg,3,059_C,570
1000502317,1000502317/1000502317.jpg,1000728466,1000728466/1000728466.jpg,2,011_D,290
1000375062,1000375062/1000375062.jpg,1000455026,1000455026/1000455026.jpg,2,139_A,765
1000339302,1000339302/1000339302.jpg,1000231590,1000231590/1000231590.jpg,2,014_E,345
1000594539,1000594539/1000594539.jpg,1000079959,1000079959/1000079959.jpg,3,125_A,718
1000604201,1000604201/1000604201.jpg,1000801854,1000801854/1000801854.jpg,2,005_C,118
1000243707,1000243707/1000243707.jpg,1000779801,1000779801/1000779801.jpg,2,015_G,358
1000677146,1000677146/1000677146.jpg,1000647558,1000647558/1000647558.jpg,3,121_C,707
1000289864,1000289864/1000289864.jpg,1000498400,1000498400/1000498400.jpg,3,007_AD,155
1000331547,1000331547/1000331547.jpg,1000027026,1000027026/1000027026.jpg,3,105_A,680
1000200392,1000200392/1000200392.jpg,1000472551,1000472551/1000472551.jpg,2,154_C,841
1000527952,1000527952/1000527952.jpg,1000709981,1000709981/1000709981.jpg,3,007_NAA,183
1000156604,1000156604/1000156604.jpg,1000858146,1000858146/1000858146.jpg,3,105_A,680
1000494617,1000494617/1000494617.jpg,1000615272,1000615272/1000615272.jpg,3,025_A,454
1000791528,1000791528/1000791528.jpg,1000492615,1000492615/1000492615.jpg,3,121_NB,709
1000206791,1000206791/1000206791.jpg,1000619322,1000619322/1000619322.jpg,4,007_NI,225
1000351094,1000351094/1000351094.jpg,1000812779,1000812779/1000812779.jpg,3,016_D,369
1000052414,1000052414/1000052414.jpg,1000400060,1000400060/1000400060.jpg,4,003_NA,96
1000319682,1000319682/1000319682.jpg,1000426211,1000426211/1000426211.jpg,3,015_A,352
1000653275,1000653275/1000653275.jpg,1000783996,1000783996/1000783996.jpg,3,014_C,343
1000856380,1000856380/1000856380.jpg,1000288217,1000288217/1000288217.jpg,2,144_I,779
1000168240,1000168240/1000168240.jpg,1000008183,1000008183/1000008183.jpg,4,113_NA,691
1000436745,1000436745/1000436745.jpg,1000552980,1000552980/1000552980.jpg,2,158_A,846
